PC1,PC2,Cluster
2.375982266091944,-0.6863998794433015,2
-1.3068785899548285,-0.4438788543006467,0
-1.7179948776736633,0.22760369795185706,0
0.04436350552794672,0.12895729939479075,3
2.0903543804435167,0.38765766267641044,2
0.06738278625512342,0.8570041739267238,3
1.0898988447262223,1.5216405541438698,3
-1.5708463777104196,-0.9275214252345185,0
2.291998320308327,0.1500583743333969,2
1.340372487225691,1.0835130530738968,3
1.3932274234132926,0.4817030477998927,2
-1.6131033672383326,0.3186217692357715,0
-0.952433780425366,0.7125138948053359,0
0.7057213021701123,-1.1904298231052082,1
-0.7661307866977831,-0.0840463968977886,0
-0.8068096504336113,0.5925778280678498,3
-0.06167266442154482,1.2148512975917127,3
2.487986282507764,-0.609349474537215,2
-1.113797818200282,0.513140094752218,0
-1.9235439808427868,0.0965457440135526,0
-0.886809064490795,0.3197024977709101,0
-0.0830522990814126,0.7126182687824693,3
-1.7243221279302574,0.2913294784357041,0
-0.5514519431845585,-0.5099335121063576,1
-2.128094793029871,0.12856572569292563,0
-2.2110700300918515,0.032139223622403984,0
1.1775754898568402,-0.48403145102055983,1
-2.5296987910793294,-0.016917021203640987,0
-1.4401138088050838,0.44100603561615725,0
1.3203688705831311,-0.3016825638515652,2
1.9927607120609343,0.5760921905409189,2
-1.7144030157875685,0.4596813120281724,0
-0.2961514635249587,-0.3491196416549459,1
2.2812152147321125,-0.6392263035436492,2
1.776608589884335,-1.4378740793016147,2
0.8587536393647055,-1.048989554284026,1
-0.5107556375564546,0.7935737574286849,3
-1.3855354720340047,0.6999809706905397,0
0.6865426732666591,-1.1288886479650317,1
-0.8123466058271606,0.7366655214134651,0
-0.562988070493431,-0.5662590003578711,1
-0.7938129310181855,0.15098292878794067,0
-0.1983493727348308,0.9411053555068121,3
-0.7421620840966322,0.41121272506233514,3
-0.5785403762291853,0.6828580295064588,3
-0.21877292173513704,-0.43940982441847404,1
-0.5077654152613178,-1.3431128088138051,1
-1.676864264221442,0.5220439848938085,0
-1.0320642977721248,0.4845766270890757,0
1.683902133680314,-0.44277976793621027,2
-1.8612161671350027,0.2626555241698421,0
-0.8688216443571178,0.7446164635248809,0
-1.153862355982928,0.707246359844641,0
0.5750532514833371,0.9175738143571779,3
-1.0670182049612444,0.579463266912345,0
-1.3399184254086867,0.45932910571947916,0
-0.24060156387761417,0.9814724793992772,3
0.020744161193932836,1.261587957301039,3
-1.5791443341540805,0.2072578398092611,0
0.37890625013023316,-0.40964251877298696,1
-0.07665041704630572,0.5406497579371026,3
-1.1683262087528157,0.6840466773099783,0
-0.12143777005850402,0.7407603538792789,3
-1.0502886054839573,-1.0715723824458003,1
-0.42826842690931544,1.098567475010873,3
-1.5714663723889293,-0.8061104754172911,0
-0.4550122215176966,0.18375860092524293,3
-0.5858487298311299,-0.2385187059374117,1
-0.6298099104330706,0.5119627323364924,3
-0.7862436834470272,0.45972592451443467,3
-1.4228187933151093,0.4529037156190982,0
2.1768924541809205,-1.0248635768579857,2
-1.2572064933254892,-0.08423471641698735,0
-0.26927111860517927,-0.25145379742059865,1
1.95892094364714,1.0319707947539334,2
-0.9037304209019884,-0.7522748157169118,1
-1.173269695040965,0.6601581233868904,0
2.2555767805981315,-0.9833648212077465,2
0.3601652460676769,-1.6680836392238483,1
1.3431073228970014,-1.5133955826384753,1
-0.9424757956711235,0.43709170538265196,0
1.4339858285284433,0.3119572308310269,2
-0.7927233169906752,0.34589455989273926,0
-0.41144732223478203,-0.9531820381419308,1
-1.1645449631871363,-0.2561123416686913,0
-1.5058135719147239,0.024182148140481117,0
1.9684097060084784,2.2530870947099864,2
1.9082783541999895,0.8412604409542749,2
-0.7111031107586162,0.1276572274041434,0
1.45265049516965,0.16970872472250825,2
3.352719428468013,-0.343941579222313,2
0.8832234385405469,0.9285314781686271,3
3.3966430119539073,-0.0657701754867837,2
0.43120483885870464,0.13898985006143869,3
2.378431298684282,1.1457470032647121,2
0.23795835029478704,-0.660823887877109,1
-0.7339453424805582,0.3656975081548133,0
-3.070704433313141,-0.37305627679239267,0
